username,replied_to_username,location,verified,created_at,text
GregoLoucoMVP,SixersNationBR, ,False,2019-02-18 12:23:43+00:00,@SixersNationBR Westbrick
fantasybballbot, , ,False,2019-02-25 23:52:30+00:00,"team with Damian Bates, chris paul, Russell westbrook, kobe bryant, and lebron james"
MademeMonsta,SupaThreatt, ,False,2019-02-25 23:49:20+00:00,@SupaThreatt The only thing Cowherd don't flip flop on is hating on Russell Westbrook.
Burnedgoat, , ,False,2019-02-25 23:49:10+00:00,The Thunder Are Good Because PG13 Is An MVP Caliber Player This Season And Russell Westbrook Is Also Pretty Good
HPbasketball, , ,False,2019-02-25 23:43:26+00:00,"I’m writing on this for tomorrow but you have to understand that Russell Westbrook is simultaneously having the worst superstar shooting season, ever, and is having maybe his best season in five years and has legitimately been a huge part of why his team is great."
H2Gchaseb,TheRealMEkO, ,False,2019-02-25 23:39:36+00:00,"@TheRealMEkO @dlhen3_ He not even THAT good 😂🤦🏽‍♂️ bro had Russell Westbrook &amp; James Harden in the flesh, where are you coming up w/ these silly points.."
HPbasketball, , ,False,2019-02-25 23:37:57+00:00,"Russell Westbrook is averaging 1.25 points per possession around the rim on non-post-ups via Synergy Sports. 

That’s the best mark of his career in a year where he’s having the worst jumpshooting season of maybe any player ever."
HPbasketball, , ,False,2019-02-25 23:28:25+00:00,"Russell Westbrook has the lowest usage rate he’s had since *2010.* 

Now, for sure, that makes sense, his shot has been historically awful, he should have the ball less. 

Russell Westbrook also *leads the league* in assist opportunities per game despite that lowered usage."
Elicompani94, , ,False,2019-02-25 23:19:12+00:00,Ja Morant reminds me of Russell Westbrook mixed with Kyrie kid gonna be nice 👀🔥
iMalRay,Wayno119, ,False,2019-02-25 22:54:33+00:00,Lol anyone watching basketball has noticed. Your rap commentary got u late to the party huh? RT @Wayno119: Anybody noticed Russell Westbrook is averaging a triple double for a 3rd yr in a row?
Wayno119, , ,False,2019-02-25 22:53:07+00:00,Anybody noticed Russell Westbrook is averaging a triple double for a 3rd yr in a row?
LBJamesHarden, , ,False,2019-02-25 22:34:12+00:00,"For reference, Steph Curry and Russell Westbrook have combined for 4 career All-NBA first team selections"
ToddOnFranchise,mattravis, ,False,2019-02-25 22:04:43+00:00,"@mattravis Sorry, was confused. Thought Russell was referring to Westbrook"
DestyII,juicyayn, ,False,2019-02-25 22:00:20+00:00,@juicyayn @deniquaishae Bro you ain’t never seen Russell Westbrook back then?? Shiid I went the club like that.
DestyII,deniquaishae, ,False,2019-02-25 21:58:05+00:00,@deniquaishae @juicyayn Russell Westbrook 🤙🏾😏 don’t judge me Shiid
Lace_N_Grace,LilUziAlex_TV, ,False,2019-02-25 21:55:25+00:00,"@LilUziAlex_TV Russell Westbrook (Honorable mention to Wiggins), Cam Newton, and Gary Sanchez. I think Cam is the most difficult for me to defend of the three but I believe all three are overrated."
WojtasTheGOAT,kirkgoldsberry, ,False,2019-02-25 21:45:21+00:00,@kirkgoldsberry Westbrick is a meme for himself
tresgarner,accentshift, ,False,2019-02-25 21:40:26+00:00,@accentshift WESTBRICK???
boogie_sauce,The405Brodie, ,False,2019-02-25 21:23:50+00:00,@The405Brodie @senorfrontega @Alex__Kiid @TheHerd @ColinCowherd The westbrick effect
dmvp33,hoopshype, ,False,2019-02-25 21:18:12+00:00,"@hoopshype I love that Westbrick is #4 in terms of number of isos per game, and dead f'in last by far in terms of points per possession. Most overated player in the league."
fantasybballbot, , ,False,2019-02-25 21:12:27+00:00,"team with chris paul, spider-man, kevin garnett, Russell westbrook, and kobe bryant"
eedpants,NBA2K_MyTEAM, ,False,2019-02-25 21:08:18+00:00,@NBA2K_MyTEAM @ZachLaVine @MarkkanenLauri Where PD Russell Westbrook
boogie_sauce,Alex__Kiid, ,False,2019-02-25 21:06:09+00:00,@Alex__Kiid @The405Brodie @senorfrontega @TheHerd @ColinCowherd And it was game 7 of the western conference finals Westbrick kept you from advancing out of the first round
GeminiHoopz,ChefenBurry, ,False,2019-02-25 20:54:08+00:00,@ChefenBurry The fact that Russell Westbrook is not in the Top 2 makes this list unreliable. John Wall Top 5?! 😂😂🤣
weedman_413, , ,False,2019-02-25 20:06:19+00:00,Anyone interested on Russell Westbrook and car Anthony towns 92
fantasybballbot, , ,False,2019-02-25 20:02:23+00:00,"team with Garfield, stephen curry, Russell westbrook, larry bird, and Vegeta"
KingWeezyII,Reggie22_FBK, ,False,2019-02-25 20:02:02+00:00,@Reggie22_FBK @ESPNNBA Lol bro he should be Russell Westbrook’s people.
JonahGutt, , ,False,2019-02-25 19:57:55+00:00,"Top 10 current NBA Players: (not in specific order)

-Stephen Curry
-LeBron James
-Kevin Durant
-Paul George
-Russell Westbrook
-Joel Embiid
-Giannis Antetokounmpo
-James Harden
-Anthony Davis
-Kyrie Irving
🏀🔥🙌🏼
#NBA #NBAAllStars #NBATwitterLIVE"
Gritty_31, , ,False,2019-02-25 19:27:44+00:00,"Gonna be shooting my shot this year like I'm Russell Westbrook, no matter how many times I miss I'm still gonna keep shooting"
fantasybballbot, , ,False,2019-02-25 19:02:22+00:00,"team with Nick young, Russell westbrook, michael jordan, homer, and lebron jordan"
Dee_Grinds, , ,False,2019-02-25 18:58:19+00:00,"Early NBA Award picks: 
MVP James Harden 
DPOY Paul George 
MIP Pascal Siakam
ROY Luka Doncic 

All NBA 1st team:
Steph Curry 
James Harden
Paul George 
Giannis Antetokounmpo 
Joel Embid 

1st team all defense :
Russell Westbrook 
Paul George 
Kawhi Leonard 
Giannis 
Rudy Gobert"
ULOVECARMAINE,SLAMonline, ,False,2019-02-25 18:56:29+00:00,@SLAMonline Russell Westbrook @russwest44 💪🏽
MiamiLeBrongoat, , ,False,2019-02-25 18:55:40+00:00,Russell Westbrook is a bum. I.T is better than him
AriHoopsWagner,russwest44, ,False,2019-02-25 18:54:05+00:00,"Russell Westbrook is currently 50-points away from Tracey McGrady on the NBAs All-Time Scoring List. TMac is one of the great scorers in the history of the game.
@russwest44 is also averaging career best in rebounds and assists per game this season.
#ThunderUp"
fantasybballbot, , ,False,2019-02-25 18:52:28+00:00,"team with ross teeter, blake griffin, jahlil okafor, Russell westbrook, and Dwight Howard"
jc_whynot,ItsShake4ndbake, ,False,2019-02-25 18:07:17+00:00,@ItsShake4ndbake So you’d rather have these than a Russell Westbrook that can shoot🤔
jayeff1875,ItsShake4ndbake, ,False,2019-02-25 18:05:00+00:00,@ItsShake4ndbake No buddy hield or Russell Westbrook?
GV_Nascimento,DownToDunk, ,False,2019-02-25 17:38:44+00:00,"@DownToDunk Come playoff time, what if the backup 3 is... Russell Westbrook?

He's proved to be capable of defending bigger guys (Harkless, Aminu, AG, Bertans, just to name a few), you'll want to give Ferg/Dennis some extended run, you don't play Nader at all nor tweak JG's mins. Thoughts?"
fantasybballbot, , ,False,2019-02-25 17:22:25+00:00,"team with max burton, Russell westbrook, kyrie irving, kevin durant, and spongebob"
WillCGalbraith,averymbc12, ,False,2019-02-25 17:19:45+00:00,@averymbc12 @DownToDunk You mean Russell Westbrook's Cold as Balls 😉😉
BackwoodsBRB, , ,False,2019-02-25 17:17:09+00:00,Russell Westbrick
mwhelchel7, , ,False,2019-02-25 16:35:28+00:00,"Holy shit. 

“Russell Westbrook has ELEVATED Paul George’s play, Paul George is playing at an absolute MVP Level.”

Never thought I’d ever hear those words!"
CallMeChaires,SavageRickWest, ,False,2019-02-25 16:34:27+00:00,"@SavageRickWest That's a very fallible argument. Russell Westbrook is a physical specimen. He has the athletic prowess to increase like that after experience. He's fast, explosive, and powerful. Not to say Lonzo is a potato, but he's nowhere near as fast, explosive, or powerful as Russ."
SavageRickWest,CallMeChaires, ,False,2019-02-25 16:31:40+00:00,"@CallMeChaires REB 4.9 
AST 5.3 
PTS 15.3

Russell Westbrook's 82 game average his rookie year.

REB 10.7 
AST 10.4 
PTS 31.6

Russell Westbrook 8 years later. His stats doubled. 9 7 7 is 18/14/14 in Russell Westbrook scale, not taking into account all the experience Lonzo missed due to injury"
301tothe404,SWIFTY___,Atlanta,False,2019-02-25 16:11:53+00:00,@SWIFTY___ im really curious as to what makes you think that russell westbrook isn’t a better basketball player than that 6’10 scrub
mr_burton91, , ,False,2019-02-25 16:02:24+00:00,Russell Westbrook so nice he made niggas say triple dubs are irrelevant
fantasybballbot, , ,False,2019-02-25 15:44:35+00:00,"team with Nick young, scooby doo, Russell westbrook, jerry west, and lebron jordan"
Ednah___,slyrie, ,False,2019-02-25 15:34:20+00:00,"@slyrie Sorry, I’m ready to risk it all for Russell Westbrook now, I had a moment of weakness then."
ImJacobMcCollum,Willi3Allen, ,False,2019-02-25 15:33:33+00:00,@Willi3Allen He is the Russell Westbrook of pick up basketball.
DiteLuny, , ,False,2019-02-25 15:22:18+00:00,"Feelin' weird, lemme think of an analogy, just imagine for a second what if Russell Westbrook never knew his own mentality."
ErnestToldenIV, , ,False,2019-02-25 15:16:07+00:00,"Russell Westbrook is comfortably averaging a triple double (again), posting career highs in ast &amp; reb, 2nd in the NBA in steals ... team 3rd in the west .. and NOWHERE NEAR MVP discussion .. not even of his own team lol. But 2 years ago, that was Y'ALL guy...  Same player."
chartreuseb, , ,False,2019-02-25 15:11:29+00:00,"Some random NBA takes I agree with.
Russell Westbrook has elevated Paul George's game.
Magic Johnson is a terrible GM.
Start a farm system like soccer."
helenatcmm,pedro_serpas, ,False,2019-02-25 15:06:18+00:00,@pedro_serpas russell westbrook👶🏾
PeterfromND,timcates, ,False,2019-02-25 14:10:38+00:00,"@timcates What negativity of former players? Lonzo Ball? Reeves Nelson?
Kevin Love and Russell Westbrook have giving millions to the program. Even older players like Bill Walton, Don McLean, Tony Watson, Earl Campbell, etc. love and support the program."
fantasybballbot, , ,False,2019-02-25 14:02:23+00:00,"team with eminem, Garfield, Russell westbrook, wade carnes, and max burton"
TimTraber,MorningAnimals, ,False,2019-02-25 13:31:14+00:00,The love festival for Russell Westbrook and the BLUNDER is off the charts this morning. Hey @MorningAnimals they LOST TO THE KINGS!!!!!!!
lcrawford38,Deezy1994, ,False,2019-02-25 13:28:39+00:00,"@Deezy1994 @Jwill529 Facts about what!!! No doubt, Lebron can get numbers. He has mastered how to get his rebounds, pts, assist. No steals and blocks tho☺️. So ppl see his stat line, and go wow! When he can manipulate the game how he wants. Sort of like Westbrick before PG came. U have full autonomy!"
BeLikeBoat, , ,False,2019-02-25 13:24:38+00:00,"I don’t wanna hear anything about harden 2016-2017, if russell Westbrook wouldn’t have won MVP than IT would have."
fantasybballbot, , ,False,2019-02-25 11:32:20+00:00,"team with kyrie irving, jackson wells, dakota thompson, Russell westbrook, and jackson wells"
therealosvs,mrsrt392, ,False,2019-02-25 10:34:02+00:00,@mrsrt392 Ahhhh Russell Westbrook 💪🏾💪🏾🙌🏾
fantasybballbot, , ,False,2019-02-25 09:52:18+00:00,"team with lebron jordan, patrick, Vegeta, dwyane wade, and Russell westbrook"
_C_hacha,JbMwamjeni_, ,False,2019-02-25 09:20:02+00:00,@JbMwamjeni_ @oduor__ 4th outfit is definitely Russell Westbrook 😂😂😂
bampbellbung, , ,False,2019-02-25 09:16:00+00:00,Russell Westbrook doesn’t get the credit deserves because he doesn’t deserve any.
evanstonceltfan, , ,False,2019-02-25 09:03:45+00:00,Russell Westbrook is basketball Cam Newton - a take I came to after seeing that Russ sometimes types weird in instagram captions but I feel like fits otherwise and therefore will now incorporate into my set of beliefs
DariGottaSpeak, , ,False,2019-02-25 08:30:48+00:00,"Nigga attacked the basket for a jumpshot tho. 

Russell Westbrook with decent IQ"
AnasZerroukii,AnthonyMast07, ,False,2019-02-25 06:31:24+00:00,"@AnthonyMast07 Ingram dropped 29 points against the Pelicans (that didn’t have Anthony Davis) and they lose. LeBron turns around and blames team. What, he want Ingram to drop 40 and hold his hand? Be the GOAT, pull off a James Harden or Russell Westbrook sheesh"
smith_kyi,NBA2K_MyTEAM, ,False,2019-02-25 06:23:56+00:00,@NBA2K_MyTEAM Russell Westbrook moments card👀👀👀👀back to back 40 point games
minnegoata, , ,False,2019-02-25 06:15:12+00:00,"Players I would want to play with the least:

Cam Newton
Russell Westbrook"
NBAVisions, , ,False,2019-02-25 06:14:25+00:00,Russell Westbrook has became underrated.
l_salter18, , ,False,2019-02-25 06:12:21+00:00,Rajon Rondo walked so Russell Westbrook could run
33ornothing, , ,False,2019-02-25 06:05:46+00:00,It seems like people are ignoring how great Russell Westbrook is playing this season (outside of jumpshooting)
PranavRama1,goat_soslamy23, ,False,2019-03-04 23:45:39+00:00,@goat_soslamy23 Russell Westbrook wont listen to any coach Donovan is a solid coach stop it LOL
JHCruzin, ,Minneapolis,False,2019-03-04 23:37:12+00:00,Just saw pg13 and Russell Westbrook 🙏🏽🕺🏽🙏🏽
redsmith1,JCalzarette, ,False,2019-03-04 23:33:41+00:00,"@JCalzarette @TheHerd @ColinCowherd Don’t forget when he gets potty mouth with:

Aaron Rodgers
Baker Mayfield
Russell Westbrook"
alti90,RealMikeWilbon,Michigan,False,2019-03-04 23:29:14+00:00,"@RealMikeWilbon Since Trae Young was tossed- LeBron James, James Harden, Russell Westbrook, and many others should be, as well."
benny_pr_west,ZENCXX, ,False,2019-03-04 23:15:41+00:00,"@ZENCXX @KRIS216_ @Gleauxe @iamntyrell @LordeCali First of all ain’t nobody know who she was, with or without her first album. Secondly, Imam not a big shot player in the league, bet there’s more people who know him than her tho. But he doesn’t have the draw/power of a LBJ, Russell Westbrook or whoever"
34odd, , ,False,2019-03-04 22:51:43+00:00,He actually agreed that Trae should’ve been tossed yesterday and then tried to move the goal post for Russell Westbrook. Fuck outta here
LamarPlays,YoItsApollo, ,False,2019-03-04 22:40:53+00:00,@YoItsApollo Derrick rose is better than Russell Westbrook case closed
Dan_SonOfMan, ,Golden Glades,False,2019-03-04 22:28:10+00:00,Russell Westbrook the vegeta of the NBA
grayson_e28,LV_Visuals, ,False,2019-03-04 22:27:06+00:00,@LV_Visuals 6) Damian Lillard                                          7) Karl-Anthony Towns                           8) John Wall                                               9) Russell Westbrook                                10) Nikola Jokic
fantasybballbot, , ,False,2019-03-04 22:22:27+00:00,"team with homer, Russell westbrook, Paul george, Trey ebert, and scooby doo"
jLrob22,Public_B_Enemy, ,False,2019-03-04 22:15:18+00:00,@Public_B_Enemy To many Divas in the league man.  I respect the hell out of Russell Westbrook.  Dude old school and just wants to play ball.
paydrovision,dthomson42, ,False,2019-03-04 22:12:02+00:00,"@dthomson42 @ColinCowherd @russwest44 Colin taking on Westbrook is pointless, it’s the same as Broner saying he would be 7-0 against Jim Grey, Colin is not an ex player, what Colin should do is say “I don’t like Russell Westbrook.” Then he wouldn’t have to reach for takes and nitpick"
madalynr_, , ,False,2019-03-04 22:05:54+00:00,I’m wearing blue light filtering glasses today and one of my doctors told me I look like Russell Westbrook
DaniRMad,MjsGoat, ,False,2019-03-04 21:53:36+00:00,"@MjsGoat @LegendOfWinning According to Colin, Klay is better than Russell Westbrook  SMH"
nationalbsk, , ,False,2019-03-04 21:48:50+00:00,"NBA 2 team 予想...Russell Westbrook, James Harden, Carmelo Anthony, LaMarcus Nurae Aldridge, Tim Duncan"
noirgemini, , ,False,2019-03-04 21:39:17+00:00,"That Russell Westbrook gif is undefeated, what the hell was he doing? Lol"
JPOSU,HPbasketball, ,False,2019-03-04 20:46:20+00:00,@HPbasketball Russell Westbrook has only played 7 games more than Clint Capela.
fantasybballbot, , ,False,2019-03-04 20:43:25+00:00,"team with Goku, kobe bryant, Russell westbrook, Russell westbrook, and max burton"
stevo_arod,mann601, ,False,2019-03-04 20:31:38+00:00,@mann601 @WorldWideWob Hahaha Westbrick
BigBabyJonathan,saiz_might, ,False,2019-03-04 20:25:27+00:00,According to some people Russell Westbrook is a ball hog how is 11 assist ball hogging somebody please explain to me @saiz_might
RealT_Thompson,davisparis25, ,False,2019-03-04 20:10:11+00:00,@davisparis25 Personally I think Russell Westbrook is but gets undervalued because he’s seen as a stat padder and a poor shooter ( this season ). Curry is beyond amazing but he won championships with a better coach and better players. Westbrook got kd before his actual prime so yea
blakkksheep, , ,False,2019-03-04 19:33:39+00:00,"Top 10 best NBA players 18-19
1. Kevin Durant 
2. Giannis Antetokounmpo
3. LeBron James
4. Stephen Curry
5. James Harden
6. Kawhi Leonard
7. Paul George 
8. Anthony Davis
9. Russell Westbrook
10. Joel Embiid"
Yungnigerian,bansky, ,False,2019-03-04 19:14:55+00:00,@bansky Is pusha rap game russell westbrook?
YoungAnchorman,Philajefphia, ,False,2019-03-04 18:07:23+00:00,@Philajefphia @maniiithegod @stunstaa @J__P__O Lol the same reason they love LeBron is the same reason they hate Russell Westbrook it's crazy lol
TheCountDripula,tekjnbo, ,False,2019-03-04 17:57:46+00:00,@tekjnbo @realrealdavidba westchoke isnt west clutch he is westbrick. he westsucks.
dandre716,Check_My_Nikes, ,False,2019-03-04 17:52:58+00:00,@Check_My_Nikes Nah 😂😂we good I’m loyal like Russell Westbrook
fantasybballbot, , ,False,2019-03-04 17:32:35+00:00,"team with  Carmelo Anthony, chris paul, shrek, Damian Bates, and Russell westbrook"
DarthBarthus,tonyparkszone, ,False,2019-03-04 17:29:15+00:00,"@tonyparkszone @austinhorton speaking of storming the court, keep your 3 year olds away from Russell Westbrook."
__aarp_, , ,False,2019-03-04 17:26:01+00:00,Russell Westbrook kinda sounds like Mike Tyson without the lisp.
RealDCunningham, , ,True,2019-03-04 16:43:58+00:00,Andrew Wiggins takes the 10th-most midrange jumpers per game right now at 4.5 per game. The only guy attempting more midrange jumpers per game that's shooting worse than his 33.3% from that area is Russell Westbrook at 31.8% on 5.1 attempts per game.
fantasybballbot, , ,False,2019-03-04 16:33:35+00:00,"team with stewie, Russell westbrook, batman, kobe bryant, and jerry west"
aaronclewell,JessiStone, ,False,2019-03-04 16:13:50+00:00,"@JessiStone @steelyonsports @AndrewGilmanOK @Eddie_Rado @FranchiseOK The Denver fan base
Hates Russell Westbrook because
He blocked their cheese dip"
babygirldejaa,ShaniceKaylyn, ,False,2019-03-04 16:13:01+00:00,@ShaniceKaylyn stick with Russell Westbrook 🦖
billystevens72, , ,False,2019-03-04 16:03:47+00:00,Hope Russell Westbrook has a lovely day
fantasybballbot, , ,False,2019-03-04 15:32:32+00:00,"team with wade carnes, spider-man, Kevin love, captin crunch, and Russell westbrook"
NickDIZASTER_,Leonc623,Boston,False,2019-03-04 15:26:41+00:00,@Leonc623 We’ll don’t underestimate Jamal Murray...but I feel u. OKC got PG and Westbrick
janeenfxx,maxkellerman, ,False,2019-03-04 15:21:18+00:00,@maxkellerman Russell Westbrook needs too also work on his freethrows. Hes shooting at about 69%. When he comes down too that one game weather thats game 7 against golden state or against Houston hes gonna have too knock those down in order for him and his team too succeed.
thebiggestmi,Drozell_, ,False,2019-03-04 14:51:51+00:00,@Drozell_ the joints russell westbrook had on ?
JHillDaKid, , ,False,2019-03-04 14:47:58+00:00,"A bigger issue at hand: If that tech from last night doesn't get rescinded, Russell Westbrook will have 15 techs. One more makes him miss the next game"
TedBuchanan7,BleacherReport, ,False,2019-03-04 14:37:38+00:00,@BleacherReport @russwest44 Heroic effort by Russell Westbrook to beat the Memphis Grizzlies 😂😂😂😂
fantasybballbot, , ,False,2019-03-04 14:32:39+00:00,"team with Trey ebert, Russell westbrook, kyrie irving, batman, and chris bosh"
ShuttlesWerth, , ,False,2019-03-04 14:28:12+00:00,Colin Cowherd shifted that John Wall energy to Russell Westbrook now
Mast3rmo, , ,False,2019-03-04 14:07:59+00:00,"You better believe free agents are watching whats going on with the lakers right now

If paul george chose westbrick over lebron, just wait for this summer.
If you insist on being in LA? Players are noticing jerry west&gt;magic johnson"
Qaden_Lee,GolicAndWingo, ,False,2019-03-04 13:50:38+00:00,@GolicAndWingo Russell Westbrook and Lebron (3yrs ago)
Phatglove,JessiStone, ,False,2019-03-04 13:27:09+00:00,"@JessiStone @steelyonsports @AndrewGilmanOK @Eddie_Rado @FranchiseOK A Russell Westbrook
Plus a MVP Paul George
Equals ‘chip I hope"
PprWeight12,RephaelaO, ,False,2019-03-04 13:01:44+00:00,@RephaelaO @legallypierre @iamcardib 9 1/2 she wearing Russell Westbrook shoes literally 😂😂😂
elfroggo69, , ,False,2019-03-04 12:59:27+00:00,"russell westbrook's playmaking and rebounding but steph curry's jumpshot,,,,,,,"
FloydSoRandom, ,Charlotte,False,2019-03-04 12:09:59+00:00,I don’t care how many people dislike Russell Westbrook. He’s dat nigga...
JackStrss,R_M_V_D_, ,False,2019-03-04 11:25:01+00:00,@R_M_V_D_ @BigBoyRoyIvan @Wyatt35693737 @Ha307Mu @BleacherReport 😂😂😂😂😂😂😂😂😂😂😂 westbrick isn’t top 5
MORANI972,WorldWideWob, ,False,2019-03-04 11:21:22+00:00,@WorldWideWob Westbrick my guy...practice it he gone be better next time
fantasybballbot, , ,False,2019-03-04 10:53:26+00:00,"team with justin riley, Gavin young, chris bosh, Russell westbrook, and jason Voorhes"
KokiiKay, , ,False,2019-03-04 08:28:30+00:00,"Russell Westbrook, Mr fourth quarter 👏🏾"
fantasybballbot, , ,False,2019-03-04 07:33:35+00:00,"team with Russell westbrook, blake griffin, michael james, John wall, and puss n boots"
ThomasGorski33, , ,False,2019-03-04 07:22:54+00:00,I’m sure it’s just me but I feel like Russell Westbrook is the NBA’s Kirk Cousins.  Puts up big numbers but can never win the big game when he needs to.  #NBA #NFL #Westbrook #KirkCousins
THCMeBallin, , ,False,2019-03-04 06:46:08+00:00,Russell Westbrook made me proud. He put the team on his back.
TavianMaalik,ABall42, ,False,2019-03-04 06:40:38+00:00,@ABall42 @TFSterl Russell Westbrook won mvp of stats solely
_Ambish,kris_dunn32, ,False,2019-03-04 06:30:25+00:00,"@kris_dunn32 Yeah, bc LeBron hasn’t already beaten Tim Duncan, Kawhi Leonard, Kevin Durant, Stephen Curry &amp; Russell Westbrook in the finals to win his 3 Championships. Besides OLDER magic, nobody even compares in terms of talent thAt MJs beaten. Calm down"
clintashlock,tapsonmain, ,False,2019-03-04 06:10:15+00:00,"@tapsonmain @mellinger @PeanutWingsKC They’re great wings, guys, and your bar is amazing, but... that’s like Russell Westbrook saying “yeah, Harden’s good, but have you seen my stepback?”"
sunsfans_1674,TheTraeYoung, ,False,2019-03-04 05:33:02+00:00,"@TheTraeYoung Obviously a Suns fan here, but this was bullshit. Keep playing the way you do, it’s good for the league and sparks new rivalries. The Russell Westbrook’s of the world get away with it all the time."
chucii11, , ,False,2019-03-04 05:22:31+00:00,"Final 6:30 of the game.
The ENTIRE Grizzlies team: 6

RUSSELL WESTBROOK: 12 and W"
acough33, , ,False,2019-03-04 05:13:08+00:00,I knew Russell Westbrook wasn’t shooting well. I didn’t realize it was 42/26/65 bad.
_REBORNVIRGIN, , ,False,2019-03-04 04:16:04+00:00,LeBron fans love stats and hate the win lose column unless he's winning :/ stat lovers but these same people dont like Russell Westbrook or James Harden:/
ayedeemy, , ,False,2019-03-04 03:55:54+00:00,Russell Westbrook is overrated nigga be slumming like shit!
Nolepride565656,onlyonejacoby, ,False,2019-03-04 03:42:10+00:00,@onlyonejacoby Having faith in our team is all a part of the season. Where are all the Russ haters at now. Imo if you aint backing Russell Westbrook then get packing. We don't need ya! Go root for Legroin and the Lakers. THUNDER UP
Flynn63287592, , ,False,2019-03-04 03:36:58+00:00,"Oklahoma City Thunder beat the Memphis Grizzlies 99 to 95, Russell Westbrook scores 22 points to lead the Thunder while 3 players finish with 4 points, Avery Bradley scores 27 points for Grizzlies while Chandler Parsons finishes with 1 point."
toomuchtom1,SportsCenter, ,False,2019-03-04 03:35:09+00:00,@SportsCenter Completely unnecessary. Russell Westbrook does this umpteen times a game.
GBRockets,FoxDropEmOff, ,False,2019-03-04 03:31:08+00:00,@FoxDropEmOff @TheHoopRoom @TheNBACentral He had a better team than ppl make it out to be. But yes he took the heavy offensive load. Doesn't make up for the inefficiency. Westbrick did that a couple years ago and still had significantly better efficiency
MagicManBrandon,ballisvida, ,False,2019-03-04 03:22:36+00:00,@ballisvida @RGEEZY The game Russell Westbrook hit a half court three to send it to OT I had a pizza box and punched that thing to death... perfect way to release anger without breaking plates and glasses 🤣
Jared_shibata, , ,False,2019-03-04 03:21:56+00:00,I love Russell Westbrook! Got that Mamba Mentality!!!!
ThunderChats,Drew__611, ,False,2019-03-04 03:13:36+00:00,@Drew__611 @vrejak367 @OKCTopicThunder I think I typed in Paul George russell Westbrook lol
Zachlebouf,braziliansw4g, ,False,2019-03-04 03:05:11+00:00,"@braziliansw4g He’s the Russell Westbrook of NFL

Puts up stats and doesn’t wind"
itsKaylasPage,WorldWideWob, ,False,2019-03-04 03:04:09+00:00,@WorldWideWob westBRICK
kareemslick,DippoPiness, ,False,2019-03-11 23:49:50+00:00,"@DippoPiness @Raptors Big Lin Fan and I represent the Raptors but he's not the best PG in the NBA. How do U forget about Steph Curry, Russell Westbrook, Chris Paul, Kyrie irving, Damian Lillard, Kyle Lowry, Kemba Walker, John Wall? #WeTheNorth #TorontoRaptors #NorthOverEverything #NBA #ILoveThisGame"
ChtxTTfr, , ,False,2019-03-11 23:05:32+00:00,"Picks de la nuit #TTFL 

2 Russell Westbrook
3 Donovan Mitchell
1 Kawhi Leonard
1 Bradley Beal
1 Andre Drummond
1 Paul George
1 Blake Griffin"
fantasybballbot, , ,False,2019-03-11 22:52:38+00:00,"team with Anthony davis, James Harden, kyrie irving, jason Voorhes, and Russell westbrook"
dias77dasilva,NBAdoPovo, ,False,2019-03-11 22:41:28+00:00,@NBAdoPovo Que duelo Donovan Mitchell x Russell Westbrook
FanduelMazza, , ,False,2019-03-11 22:35:40+00:00,"CONTEST 🚨🚨🚨

Retweet And REPLY With The EXACT Amount Of FANDUEL Points Russell Westbrook Scores Tonight. If You Guess It Correctly, I Will PayPal You $25 Via PayPal Or Venmo.

*Must Be Following Me To Win"
thedailyaverage, , ,False,2019-03-11 22:32:15+00:00,"#NBA #DraftKings #Ownership #Projections James Harden 30.74, Russell Westbrook 25.76, Paul George 21.44, Bradley Beal 20.2, Andre Drummond 17.55, Kyrie Irving 25.17, Kawhi Leonard 12.48, Donovan Mitchell 14.5, Blake Griffin 10.38, Kemba Walker15.54   The Daily Average | TDA"
homeless_not,DezBryant, ,False,2019-03-11 21:56:35+00:00,"@DezBryant He has a point. The ball was coming your way so often last season, it was almost like Drew Pearson wasn’t even on the field with you.
On the other hand, you had a spectacular season alongside PG13 and that Russell Westbrook fellow. It was a shame you lost to Wilt &amp; Co."
meisner7782,FOXSports, ,False,2019-03-11 21:27:24+00:00,@FOXSports @ShannonSharpe I mean Russell Westbrook averages more rebounds and he’s much smaller than LBJ. LBJ should’ve won multiple scoring titles and averaged at least a. Double double at his size for his career.  Just a thought.
KB_Brodie,bcase666, ,False,2019-03-11 21:26:50+00:00,@bcase666 Russell Westbrook....Bo Jackson
bucketD1Will,goknickstape, ,False,2019-03-11 21:24:41+00:00,"@goknickstape Did Russell Westbrook retire, as far as I’m concerned, he is the greatest"
jmunderwood64,bhau42, ,False,2019-03-11 21:21:46+00:00,@bhau42 @KyleNeubeck Russell Westbrook is a better version of him
69_huge, , ,False,2019-03-11 21:12:18+00:00,"Russell Westbrook has been suspended for the year after dropping a baby during his signature celebration, league sources tell ESPN."
thehooperslog, , ,False,2019-03-11 20:57:46+00:00,"2014-15 Russell Westbrook = 2018-19 LeBron James

Do your homework :)"
CliffHughes5,tmasterson313, ,False,2019-03-11 20:47:57+00:00,@tmasterson313 @SLAMonline @camreddish Russell Westbrook makes perfect sense Trav.
SlenderCRP,NBA2K, ,False,2019-03-11 20:46:39+00:00,@NBA2K Russell Westbrook
718_5248,FOXSports, ,False,2019-03-11 20:22:34+00:00,@FOXSports @undisputed @ShannonSharpe So why don't you think more highly of James Harden and Russell Westbrook? You would gushing if Lebron was doing what they've been doing you praise him a lot than you praise them.
