username,replied_to_username,location,verified,created_at,text
allisonbednark, , ,False,2018-03-04 05:25:30+00:00,Rip City loves Russell Westbrook airballs 😂
rwestbrook_live, , ,False,2018-03-04 05:25:20+00:00,"OKC 98 POR 104 Q4 16.3
Russell Westbrook misses 30-foot three point shot
P:28 R:11 A:6 S:0 B:1 T:4
FD:49.2 DK:52.75"
DWade117, , ,False,2018-03-04 05:24:38+00:00,Russell Westbrick😂 Westbrick is so garbage
HoodieChubb, , ,False,2018-03-04 05:24:29+00:00,Westbrick tonight
DWade117, , ,False,2018-03-04 05:21:59+00:00,Westbrook is getting tired of losing to the Blazers. Lillard stays winning against Westbrick😂
pgeorge_live, , ,False,2018-03-04 05:16:57+00:00,"OKC 96 POR 102 Q4 2:10
Russell Westbrook makes three pointer (Paul George assists)
P:21 R:7 A:4 S:0 B:1 T:3
FD:35.4 DK:36.25"
rwestbrook_live, , ,False,2018-03-04 05:16:56+00:00,"OKC 96 POR 102 Q4 2:10
Russell Westbrook makes three pointer (Paul George assists)
P:28 R:11 A:6 S:0 B:1 T:4
FD:49.2 DK:52.75"
Sunny1Singh_, ,San Jose,False,2018-03-04 05:15:38+00:00,Russell Westbrook has 25 points on 10/28 shooting lol. 35%. Next closest in attempts? Paul George with 16.. 8/16 for 21 points. And losing to the Blazers.. lmfao. Y’all told me Westbrook would change with other stars.. 😂😂 A man that been doing this his whole career gon change?
rwestbrook_live, , ,False,2018-03-04 05:15:01+00:00,"OKC 96 POR 102 Q4 1:42
Russell Westbrook defensive rebound
P:28 R:11 A:6 S:0 B:1 T:4
FD:49.2 DK:52.75"
rwestbrook_live, , ,False,2018-03-04 05:15:01+00:00,"OKC 96 POR 102 Q4 2:10
Russell Westbrook makes three pointer
P:28 R:11 A:6 S:0 B:1 T:4
FD:49.2 DK:52.75"
1stSeahawks, , ,False,2018-03-04 05:14:26+00:00,Zach Collins 😏😏 and then Westbrick 😐
rwestbrook_live, , ,False,2018-03-04 05:13:45+00:00,"OKC 93 POR 99 Q4 2:37
Russell Westbrook offensive foul
P:25 R:10 A:6 S:0 B:1 T:3
FD:46.0 DK:48.5"
rwestbrook_live, , ,False,2018-03-04 05:13:45+00:00,"OKC 93 POR 99 Q4 2:37
Russell Westbrook turnover
P:25 R:10 A:6 S:0 B:1 T:3
FD:46.0 DK:48.5"
USCOracle, , ,False,2018-03-11 23:56:18+00:00,"Russell Westbrook is .4 away in rebound average from averaging a triple double again for an entire season. Yet, people still keep hating on him. 🐸☕️ #NBA #ThunderUp"
Basketballniice, , ,False,2018-03-11 22:57:14+00:00,"Top 3 picks of the 2008 draft seriously were Derrick Rose, Michael Beasley and OJ Mayo.

Followed by Russell Westbrook and Kevin Love. What a weird draft. What weird career turns those top picks had"
RipCityRobin, , ,False,2018-03-11 22:46:29+00:00,Just landed in OKC for a week of work. I can't believe Russell Westbrook signed an extension to stay here!
b3_era,Browns_SZN, ,False,2018-03-11 22:44:31+00:00,@Browns_SZN Did you see the Jordan Brand JG bill board I posted. Walked past it in LA. And it’s bigger than Russell Westbrook’s Jordan Brand billboard.
Play_Ricky2Time, , ,False,2018-03-11 22:36:21+00:00,Russell Westbrook is the best player to watch
OTLSAUS,Sportsdeck_AU, ,False,2018-03-11 22:26:21+00:00,"Here is this weeks Captain options for @Sportsdeck_AU RDT NBA thanks to @HKdos. Who are you going to captain?

1. Anthony Davis
2. Russell Westbrook
3. James Harden
4. Damien Lillard
5. LeBron James"
sachalegallet, , ,False,2018-03-11 22:23:12+00:00,buzzer beater comme Russell Westbrook!!
dpmcquillan,ringer, ,False,2018-03-11 22:21:24+00:00,@ringer @netw3rk one dude manufactures fouls and travels on every play and the other is Russell Westbrook. #Hardenisunwatchable
itsthedudeman,C_Marquis_, ,False,2018-03-11 22:18:39+00:00,@C_Marquis_ @World_Wide_Wob Does it look like his name is Russell Westbrook to you? He's not stat padding. He's just playing the game of basketball and the stats are coming with it. As it should be.
JPD_mvp07,NBA2K_MyTEAM, ,False,2018-03-11 22:18:17+00:00,@NBA2K_MyTEAM Russell Westbrook was a backup at UCLA. I now believe this game has spent less on R &amp; D.
BroncoBob360,MatthewColler, ,False,2018-03-11 22:13:33+00:00,"Seems like only yesterday that OKC's Durant, Russell Westbrook and James Harden were patting Rubio and Kevin Love and the boys on the head after OKC escaped with a narrow victory. @MatthewColler"
trfvlt_, , ,False,2018-03-11 22:10:27+00:00,Buzzer beater comme Russell Westbrook
JohnJoh11339172,NBA2K_MyTEAM, ,False,2018-03-11 22:06:47+00:00,"@NBA2K_MyTEAM Russell Westbrook over Rose
Cousins over Wall
Green over Winslow
Williams over Bibby
Ball over Fox
Emeka over Kahlil
Lavine or Gordon
Iguodala over Nelson"
richardrojales,NBA2K_MyTEAM, ,False,2018-03-11 22:06:19+00:00,@NBA2K_MyTEAM Russell westbrook
JosiahNRoss,NBA2K_MyTEAM, ,False,2018-03-11 22:03:05+00:00,"@NBA2K_MyTEAM Russell Westbrook, John Wall, Justise Winslow, Jason Williams, Lonzo ball, jahlil okafor, Zach Lavine, Andre igoudala"
simshine95,anthonyVslater, ,False,2018-03-11 22:00:56+00:00,"@anthonyVslater Waiting for all the dopes to talk again about #kerrsystem when Steph is the whole offense. Without him they are grit n grind grizzlies with 3 all stars that just can't make shots because of 0 ball movement. Leave to OKC and Westbrick to get ball out by KD, we are better than this"
ZTheJustOK, , ,False,2018-03-11 21:48:39+00:00,KD having a Russell Westbrook type shooting day.
DoubleDribbleWP,DrOldskool, ,False,2018-03-11 21:20:36+00:00,@DrOldskool 12yo Russell Westbrook’s. He doesn’t throw anything away.
observerindex, , ,False,2018-03-11 21:15:38+00:00,"NBA leading scorers, current season. (points per game)

James Harden: 31.1
Anthony Davis: 28.1
Giannis Antetokounmpo: 27.2
LeBron James: 26.9
Damian Lillard: 26.8
Kevin Durant: 26.4
Stephen Curry: 26.3
Russell Westbrook: 25.3
Devin Booker: 25.3
DeMarcus Cousins: 25.2"
catydid5,SnottieDrippen, ,False,2018-03-11 20:57:09+00:00,@SnottieDrippen I have never understood the hate for Russell Westbrook.  Because he is good or what? I can't stand Harden but I have a boatload of respect for his talent on the court.
PeeWeeDaPlug, , ,False,2018-03-11 20:41:41+00:00,When it comes to PGs in the NBA Russell Westbrook top 2 &amp; HE NOT 2!!
fantasybballbot, , ,False,2018-03-11 20:40:27+00:00,"team with lebron jordan, wade carnes, lebron jordan, Russell westbrook, and derrick rose"
seanmgalusha, , ,False,2018-03-11 20:18:27+00:00,"Zaza should be back in the starting lineup soon. He does a few good things: guarding physical centers, setting screens, pissing off Russell Westbrook."
m_walk2,JamMASTA__J, ,False,2018-03-11 20:14:07+00:00,@JamMASTA__J They called him Russell Westbrook of the Sun Belt he gotta be now!
fantasybballbot, , ,False,2018-03-11 20:10:27+00:00,"team with spider-man, Russell westbrook, Garfield, jackson wells, and jerry lucas"
CountCaleb, , ,False,2018-03-11 20:04:25+00:00,damn I just learned when ppl talking about Russ they not talking about Russell Westbrook. I thought he made music too or something
___daner, , ,False,2018-03-11 19:35:22+00:00,Derrick Rose in a #wolves jersey is still bizarre to me. He was more exciting than Russell Westbrook in his prime. This reminds me of the Brandon Roy experiment to a degree
themindhunter27,BleacherReport, ,False,2018-03-11 19:32:42+00:00,@BleacherReport @NBA Better than Westbrick.
Hawks_Canucks,guga31bb, ,False,2018-03-11 19:10:29+00:00,@guga31bb NBA deadline has already passed. Russell Westbrook will not be traded. Maybe after the season...
SnottieDrippen,ems_b, ,True,2018-03-11 19:08:40+00:00,@ems_b Talk about the Celtics and Thunder and Russell Westbrook.
champagneben,mrs_hippiequeen, ,False,2018-03-11 18:49:08+00:00,"@mrs_hippiequeen I have the flying car reoccurring one - me and Russell Westbrook in a red ferrari going so fast that we take flight, high anxiety"
traitorbaby,royceyoung, ,False,2018-03-11 18:37:29+00:00,"@royceyoung 37 year old Nick Collison is better than Russell Westbrook, Paul George, and Carmelo Anthony? Are you high?"
AkolDavid,sweetemma81, ,False,2018-03-11 18:21:23+00:00,Reigning NBA MVP Russell Westbrook:😊 Oklahoma City Thunder's 104-94 San Antonio Spurs. @sweetemma81 don't sweat
fantasybballbot, , ,False,2018-03-11 18:10:27+00:00,"team with Deandre jordan, Russell westbrook, larry bird, jerry lucas, and Mr.crabs"
A_JH0922,TwoSpicee, ,False,2018-03-11 18:05:19+00:00,"“The Russell Westbrook of the Sun Belt.”  You hear that, @TwoSpicee?"
fantasybballbot, , ,False,2018-03-11 17:30:56+00:00,"team with Russell westbrook, Goku, jackson wells, jerry lucas, and kevin garnett"
Abowlofsoup11, , ,False,2018-03-11 17:19:27+00:00,I hate Russell Westbrook
Mareeziscool, , ,False,2018-03-11 17:16:55+00:00,Russell Westbrook can potentially break Oscar Robertson's all-time triple-double record in 2-3 seasons.. Crazy
fantasybballbot, , ,False,2018-03-11 17:10:27+00:00,"team with captin crunch, spider-man, Garfield, Deandre jordan, and Russell westbrook"
grantschoen04, , ,False,2018-03-11 17:00:47+00:00,"Russell Westbrook is, in fact, PAID"
ryanjespiritu, , ,False,2018-03-11 16:54:08+00:00,Giannis is really just a 7 foot Russell Westbrook
hiii_chris,BenKnicks18, ,False,2018-03-11 16:51:14+00:00,@BenKnicks18 @Itznem0123 I SHOWED RUSSELL WESTBROOK MY DISS TRACK (NOT CLICKBAIT)
fantasybballbot, , ,False,2018-03-11 16:50:27+00:00,"team with max burton, dakota thompson, lebron jordan, Russell westbrook, and jared west"
adxze, , ,False,2018-03-11 16:39:37+00:00,I really hope Russell Westbrook doesn’t have a stylist
ciwk, , ,False,2018-03-11 16:37:06+00:00,russell westbrook is james brown without a perm
hysaannnn, , ,False,2018-03-11 16:36:19+00:00,Russell Westbrook cant dress..
scottrussso, , ,False,2018-03-11 16:32:49+00:00,There is one nba player I can watch night in and night out and that’s #thebrodie Russell Westbrook #nba #OKCThunder
billionareloves, , ,False,2018-03-11 16:19:42+00:00,We gotta kill whoever dressing Russell Westbrook
jon_urrutia,unco_mbb, ,False,2018-03-11 15:44:12+00:00,@unco_mbb @UNCJD0 el nuevo Russell Westbrook!!
GJSpinler,cjpye13, ,False,2018-03-11 15:18:09+00:00,@cjpye13 @SportsCenter Your argument is invalid. From a statistical standpoint and the fact that you just said Russell Westbrook is worse than Nick Collison😂
parrag023, , ,False,2018-03-11 15:07:38+00:00,98 career triple-doubles down for Russell Westbrook. #PhotoOfTheNight  #halamadrid #vamostodos #realmadrid #siguemeytesigo
OKCThunderZone, , ,False,2018-03-11 14:56:01+00:00,"|DATO📊|

Triples-dobles en 2017/2018:

1.- Russell Westbrook➡ 19
2.- LeBron James➡ 13
3.- Ben Simmons➡ 6
  .- Nikola Jokic➡ 6
5.- James Harden➡ 3
  .- DeMarcus Cousins➡ 3
  .- Draymond Green➡ 3"
OKCThunderZone, , ,False,2018-03-11 14:55:58+00:00,"|DATO📊|

Triples-dobles (Jugadores en activo)

1.- RUSSELL WESTBROOK➡ 98
2.- LeBron James➡ 68
3.- James Harden➡ 34
4.- Rajon Rondo➡ 31
5.- Draymond Green➡ 22"
OKCThunderZone, , ,False,2018-03-11 14:55:53+00:00,"|DATO📊|

Triples-dobles en la historia:

1.- Oscar Roberson➡ 181
2.- Magic Johnson➡ 138
3.- Jason Kidd➡ 107
4.- RUSSELL WESTBROOK➡ 98
5.- Wilt Chamberlain➡ 78
6.- LeBron James➡ 68"
tomrice1216, , ,False,2018-03-11 14:54:10+00:00,Who’s Russell Westbrook ?
CP3_GOAT,_luisf__, ,False,2018-03-11 14:45:24+00:00,"@_luisf__ @Gj_013 @FeltonSzn @okcthunder @russwest44 fest of all Westbrick isn't the best rebounding pg of all time , Oscar Robertson is"
fantasybballbot, , ,False,2018-03-11 14:40:25+00:00,"team with Gavin young, kevin durant, Russell westbrook, blake griffin, and eminem"
CP3_GOAT,Gj_013, ,False,2018-03-11 14:26:00+00:00,@Gj_013 @FeltonSzn @okcthunder @russwest44 say what you want Westbrick would never accomplish what cp has
fantasybballbot, , ,False,2018-03-11 14:20:27+00:00,"team with lebron jordan, Russell westbrook, chris bosh, Trey ebert, and batman"
jkubatko, , ,True,2018-03-11 14:07:00+00:00,Russell Westbrook recorded his 300th career double-double last night. The only other active guard with at least 300 career double-doubles is Chris Paul (416).
king_hac,ESPNStatsInfo, ,False,2018-03-11 14:04:06+00:00,@ESPNStatsInfo @ESPNStatsInfo what is OKC's record when Russell Westbrook records a triple double?
jkubatko, , ,True,2018-03-11 14:02:00+00:00,"Russell Westbrook recorded his 98th career triple-double last night. He's two shy of becoming the fourth player in NBA history to reach the century mark in that category:

181 - Oscar Robertson
138 - Magic Johnson
107 - Jason Kidd"
CBaer20, , ,False,2018-03-11 13:56:06+00:00,Russell Westbrook has to be leading the earth in triple doubles about now.
RWhateclub,russwest44, ,False,2018-03-11 13:37:47+00:00,@russwest44 Russell Westbrook wears shark tooth necklaces.
emmanuel90001,okcthunder, ,False,2018-03-11 13:37:24+00:00,"Russell Westbrook (21 PTS, 12 REB, 10 AST) notched his 19th triple-double of the season to fuel the @okcthunder at home! #ThunderUp"
HazelChris_, , ,False,2018-03-11 13:23:42+00:00,Russell Westbrook single handedly made getting a triplets double not exciting.
SkedeZ, , ,False,2018-03-11 13:00:15+00:00,Russell Westbrook can finish this season averaging a Tripple Double again. Dude is just insane. Power Guard!!!
emmanuel90001,okcthunder, ,False,2018-03-11 12:55:12+00:00,"The @okcthunder bench scores a season-high 50 PTS and Russell Westbrook records his 98th career triple-double!  

OKC gets past the @spurs 104-94 at home."
DulBotty, , ,False,2018-03-11 12:52:24+00:00,Russell Westbrook is a Wizard
Gerome747, , ,False,2018-03-11 12:46:54+00:00,"CYNN[C.L[CYNN;WAKE[UP[LUV[U;MZ.PRATT/RAINBOW;WHATZ[YOUR[FAVORITE[COULOR;RUSSELL/WESTBROOK;LUV.HELLO[CHIQURA-MAMA-DESMANGLEZ;GA.GANG[TEACHER[FT.J.VILLE/USE,S[HEIROGLYTHIC,S[N];U.G.A.[ALUMNI/DON,T[PLAY.N.C.C.WON[MEAC[B.B.THE[HOUSE[W];C.A.U.26-4;M.H.ADVANCES;SADE/ADU[MIX[CHERISH1.1"
CP3_GOAT,Gj_013, ,False,2018-03-11 12:37:00+00:00,@Gj_013 @FeltonSzn @okcthunder @russwest44 stop making me laugh nigga Westbrick choked 3-1 to the lorriors 😂😂😂
ProCityHoops, , ,False,2018-03-11 12:36:06+00:00,"Leaders across the NBA yesterday.

Points:
Dwight Howard (30)

Rebounds:
DeAndre Jordan (18)

Assists:
Tyler Ulis (10)
Russell Westbrook (10)
#NBA"
TysonCreme, , ,False,2018-03-11 11:48:19+00:00,Russell Westbrook having a slow season but he's on his 19th Triple-Double &amp; 2 Triple-Doubles away from 100 in his whole career. What a baller.
rovelLSD, , ,False,2018-03-11 11:40:20+00:00,Russell Westbrook pushing the pace on and off the ball was fouled an….
fantasybballbot, , ,False,2018-03-11 11:30:31+00:00,"team with blake griffin, kevin garnett, lebron jordan, Russell westbrook, and michael james"
milesbeatlesfan, , ,False,2018-03-18 23:56:00+00:00,"it's pretty crazy to think that the thunder had russell westbrook, james harden, and kevin durant on the same team at the same time"
JC130TV,PriggieSmalls1, ,False,2018-03-18 23:55:17+00:00,"@PriggieSmalls1 @LV_Shorty @VinnyNYK Random person: “Russell Westbrook is the best player in the league”
Knicks fan: “Nah, it’s either LeBron or Durant
Random person: “Stfu you’re a Knicks fan, you have no say

It’s actually annoying"
catman7773,ColinCowherd, ,False,2018-03-18 23:25:41+00:00,How about that Russell  westbrook? Sure is something special @ColinCowherd
SessomsKirt,russwest44, ,False,2018-03-18 23:20:54+00:00,@russwest44 @honorthegiftco Russell Westbrook is the baddest of the bad and coolest of the cool.
DunkingWolvesFS, , ,True,2018-03-18 23:16:41+00:00,"I'm going to say something unpopular: If Russell Westbrook played in this Rockets offense with these types of role players, he would be having numbers that looked like 2k on Rookie ...... No disrespect to Harden"
gold_bruin,latbbolch, ,False,2018-03-18 23:11:43+00:00,@latbbolch our kevin love/russell westbrook led BRUINS defeated his a&amp;m team and it was a beautiful win. and if i recall correctly it went down in the honda center in anaheim. oh yeah
SocialnnSports,Raptors, ,False,2018-03-18 23:00:55+00:00,"In #NBA news, the @Raptors saw their 11-game win streak come to an end thanks to a Russell Westbrook triple-double. You may now carry on with #MarchMadness"
Prince_Zamunda1, , ,False,2018-03-18 22:57:39+00:00,"Just came home to finish the 4th quarter!

All I can say is RUSSELL WESTBROOK is my favourite player and tonight he showed why! RELENTLESS!!!!!!!!!!!"
SportNorfEast, , ,False,2018-03-18 22:57:28+00:00,I’m convinced that Russell Westbrook has to play out of his mind every night in order for the thunder to win on a consistent basis
ScottKacsmar, , ,False,2018-03-18 22:56:39+00:00,"Russell Westbrook had 37 points, 13 rebounds, 14 assists today. Only Harden, LeBron (twice) and Kidd had those numbers in a game since 1970."
wiiiiigs, , ,False,2018-03-18 22:52:44+00:00,"All NBA 2018
LaMarcus Aldridge
Giannis Antetokounmpo
Stephen Curry
Anthony Davis
DeMar DeRozan
Kevin Durant
Joel Embiid
Paul George
Draymond Green
James Harden
LeBron James
Dame Lillard
Victor Oladipo
Karl-Anthony Towns
Russell Westbrook"
FightMeJCVD, , ,False,2018-03-18 22:52:43+00:00,Happy Russell Westbrook day #thunderup
KyJed9301,Stugotz790, ,False,2018-03-18 22:32:08+00:00,"@Stugotz790 @LeBatardShow @MichaelRyanRuiz 
Question: Is a Goran Dragic sized Lebron really just Russell Westbrook?"
insertext_here,TruChrisMerritt, ,False,2018-03-18 22:28:25+00:00,"@TruChrisMerritt @Chris_Smoove @YouTube Coming from a raptors fan, I don’t get how no one’s talking about Russell Westbrook, he’s almost averaging a triple double again this year."
ninjabytrade,KingJames,Dayton,False,2018-03-18 22:21:55+00:00,"@KingJames But they still lost?  Let us focus on the real story;  this is wh Russell Westbrook gets MVP votes, he may average a triple double but the Thunder can’t win a game."
ThirdWayKessler, , ,True,2018-03-18 22:16:16+00:00,there are triple-doubles and there are TRIPLE-DOUBLES. Russell westbrook goes 37/13/14 in Thunder win.
TruChrisMerritt,Chris_Smoove, ,False,2018-03-18 22:13:09+00:00,@Chris_Smoove @YouTube Russell Westbrook best player in the nba
AbdulaiBature, , ,False,2018-03-18 22:10:11+00:00,"Russell Westbrook 🔥 🔥 🏀🏀🏀

Thunder Up ⚡⚡⚡"
LaflareRonnell, , ,False,2018-03-18 22:06:02+00:00,"Russell Westbrook is better than Michael Jordan check the stats
#NBA"
_iamtmac, , ,False,2018-03-18 21:54:03+00:00,So we gon talk about Russell Westbrook gettin his 5th Triple-Double in a row? Or that 2/5 of the teams are ranked in the top 3 spots of their conference......? LMK
BodegaBrother,krashindo, ,False,2018-03-18 21:49:49+00:00,@krashindo @ChillatJ_ Yea I can barely touch rim  at my college courts but at LA I’m Russell Westbrook 2.0 definitely kinda fishy .
JRDinOKC, , ,False,2018-03-18 21:49:28+00:00,10 year old Randall Pearson looks like Mini Russell Westbrook. #ThisIsUs
charliearthur_, , ,False,2018-03-18 21:48:10+00:00,Russell Westbrook is a dirty human being 😫😫
clint_scoo, , ,False,2018-03-18 21:38:05+00:00,Russell Westbrook is unreal
CBHaddox, , ,False,2018-03-18 21:36:25+00:00,Is anyone paying attention to the fact that Russell Westbrook might average a triple double for two seasons straight?
Skiittle29, ,Queens,False,2018-03-18 21:32:50+00:00,"Russell. Brody. Westbrook.
🔥 🔥 🔥"
AndrewDBailey, , ,True,2018-03-18 21:28:05+00:00,"Russell Westbrook's last five games: 24.6 PTS, 11.6 AST, 11.4 REB, 1.2 3PA, 51.6 FG%, 50 3P%, .570 TS%

He has to average 12.1 REB over OKC's last 10 games to average a triple-double for the second season in a row."
POWCASTSPORTS, , ,False,2018-03-18 21:23:41+00:00,Russell Westbrook notches fifth straight 3x2 - Russell Westbrook | OKC #Powcast via #Rotoworld
Darren_Nunis, , ,False,2018-03-18 21:22:46+00:00,I’m fine Westbrick needed a super team (tho outta all the super teams that’s my fav) and they ain’t even top 3 lmao and demar and Kyle developed together
PrimaScriptura, , ,False,2018-03-18 21:18:08+00:00,"Russell Westbrook recorded his fifth consecutive triple-double during Sunday's 132-125 win over the Raptors, tallying 37 points, 13 rebounds and 14 assists in 37 minutes."
southstands303, ,Englewood,False,2018-03-18 21:17:50+00:00,There's never been an athlete I've hated to Love More than Russell Westbrook. He's such a twat but he's so good.
Mikewilljr_,kahueka9,Cape Town,False,2018-03-18 21:08:40+00:00,@kahueka9 @ThabaniMlalazi @KhozaLeroi @ThorisoBanda You guys are about to Catch these hands🗣😂Russell Westbrook slander is not permitted
P_MATIC, , ,False,2018-03-18 21:08:03+00:00,Not sure if Miles Bridges or Russell Westbrook with these hero shots.
JordyxWizzle, , ,False,2018-03-18 21:04:41+00:00,Russell Westbrook quel homme
chance111TTP,aaronatheking, ,False,2018-03-18 21:02:34+00:00,@aaronatheking @V_Rod35 @SportsCenter @BenSimmons25 ben simmons is that guy who has a better shooting pct from mid range than blake griffin and russell westbrook
DominusJebus1,JaShawn_R, ,False,2018-03-18 20:59:14+00:00,"@JaShawn_R @NBA Still hurting from the rape that happened....in Canada you go to jail for that!!! With non biased refs I'd  stake my life on the Raps over Russell ""rape"" Westbrook any day!!!"
harv056,DannyJMoran, ,False,2018-03-18 20:57:11+00:00,"@DannyJMoran @BeaverWBB Sweet: Mercedes Russell (Springfield), Jaime Nared (Portland) and Evina Westbrook (Salem) all starred at the high school level in Oregon and are former OSU recruiting targets"
NoNeed4Dis,jaywsp_, ,False,2018-03-18 20:55:34+00:00,@jaywsp_ @Trap__J @BleacherReport @BR_NBA Russell Westbrook was never and isn't the best pg in the league 😂😂😂
r0bato, , ,False,2018-03-18 20:44:23+00:00,"So Russell Westbrook is mighty close to averaging a triple-double for the season, again."
colin_mshr, , ,False,2018-03-18 20:44:17+00:00,"[Post Game Thread] The OKC Thunder (43-29) end the Toronto Raptors' (52-18) 11 game win-streak with a 132-125 victory and win their 6th in a row behind 17 in the 4th from Russell Westbrook!

 OKC

Min

FG

FT

3PT

+/-

OR

Reb

A

Blk

Stl

TO

PF

Pts

S. Adams

33:27

10-…"
Executetoimpact, , ,False,2018-03-18 20:43:45+00:00,Russell Westbrook is aka #beastmode
ClutchLBJ, , ,False,2018-03-18 20:42:20+00:00,Why do people hate Russell Westbrook so much? The dude plays his heart out every game. He’s someone I’d love to have by my side going to war.
AtTheBuzz_, , ,False,2018-03-18 20:39:06+00:00,Russell Westbrook gets his 5th straight triple-double in win against the Raptors. #NBA
tbrunelle14, , ,False,2018-03-18 20:38:41+00:00,The past two years russell westbrook has been the best shooter in the clutch in the nba
JoshieF97, , ,False,2018-03-18 20:37:22+00:00,RUSSELL WESTBROOK MY GAWD!!!
PlusMinusSports, , ,False,2018-03-18 20:36:55+00:00,Russell Westbrook is amazing.... let's not take him for granted
guluvabynature, , ,False,2018-03-18 20:34:03+00:00,russell westbrook 🔥🔥🔥🔥🔥
K2GotIt, , ,False,2018-03-18 20:32:40+00:00,"Why are the Raptors complaining about the refs so much, when Russell Westbrook was scoring at will. They should complain about that too"
TheAlchemist___, , ,False,2018-03-18 20:31:35+00:00,"OKC were never missing out on the playoffs with Russell Westbrook. 

You'll respect that man."
MarvinBIL, , ,False,2018-03-18 20:29:32+00:00,Russell Westbrook a savage
orunma007, , ,False,2018-03-18 20:26:42+00:00,Russell fucking westbrook !!🔥🔥
Kimani__J, , ,False,2018-03-18 20:23:34+00:00,Russell Westbrook wants MVP again
Jay_SaleezY, , ,False,2018-03-18 20:22:34+00:00,Russell Westbrook has mastered Ultra Instinct
GroovyFree, , ,False,2018-03-18 20:22:00+00:00,Growing up for me seeing a triple double was incredible. Russell Westbrook made it second nature and people say he stat pads
1DSmooove, , ,False,2018-03-18 20:18:40+00:00,Russell Westbrook going for MVP again ain’t he? 👀 5th triple double in a row!
TeamLeBronPR, , ,False,2018-03-18 20:15:45+00:00,"Triple dobles:

Oscar Robertson 181
Magic Johnson 138
Jason Kidd 107
Russell Westbrook 101
Wilt Chamberlain 78
LeBron James 70
Larry Bird 59
Fat Lever 43
James Harden 34"
FamilyGod_Honor, ,Houston,False,2018-03-18 20:14:37+00:00,Y’all don’t see that Russell Westbrook a all-time great. Y’all sleep
Maiers_luke, ,Iowa,False,2018-03-18 20:12:13+00:00,Russell Westbrook should be squarely in the MVP race.
RaulitoYRN, , ,False,2018-03-18 20:09:45+00:00,Mood: Russell Westbrook
SelloSoh, , ,False,2018-03-18 20:08:42+00:00,Russell Westbrook 🙅🏽‍♂️🙅🏽‍♂️🙅🏽‍♂️
FinestMagazine, ,South Gate,False,2018-03-18 20:07:32+00:00,Russell Westbrook
dweber34,austinmeekRG,Lacey,False,2018-03-18 20:06:29+00:00,"@austinmeekRG Was it a true “Oregon pipeline?”  Russell, Nared, Reynolds and Westbrook were all Team Concept players and decided to stay together.  More developing strong ties with one AAU program.  Poetic justice to see OSU knock them out in Knoxville."
Flashlight_Slim, , ,False,2018-03-18 20:06:27+00:00,Russell Westbrook the best player in the league...otb
TommyAldridge3,getnickwright, ,False,2018-03-18 20:06:05+00:00,"@getnickwright Russell Westbrook just torched
Toronto for 37 points 14 assists 13
reb and 2 steals on 68 percent 
shooting! OKC has now won 84 of RB’s 102 triple doubles! Cowherd says they don’t matter- OBVIOUSLY 
they do😎😎😎"
wormoji,DriiipyJ,Raleigh,False,2018-03-18 20:06:05+00:00,@DriiipyJ i’m sure if lowry played the entire game like russeLL he’d put up similar numbers. but our bench is the best in the league so he doesn’t have to carry like that bum westbrook
JamesssoM, , ,False,2018-03-18 20:02:58+00:00,Don’t care what anybody says: Russell Westbrook is a fucking beast.
xeniathan,lifesobradovic, ,False,2018-03-18 19:59:35+00:00,"@lifesobradovic 1-lebrick
2-harden
3-westbrick
4-kyrie
5-curry"
KnwItAllSwanson,SportsCenter, ,False,2018-03-18 19:58:11+00:00,@SportsCenter Lol Russell Westbrook is going to be the 1st player to average a triple double for his entire career!!!!
anthonyweller39,okcthunder, ,False,2018-03-18 19:57:04+00:00,"@okcthunder and @Raptors game summary:
Russell Westbrook puts up a huge triple double
Kyle Lowry goes 5-7 from 3
But the big 3 of Westbrook, Anthony and Mark Davis too much for the east-leading raptors to overcome"
CinnabonShaun, , ,False,2018-03-18 19:57:03+00:00,Russell Westbrook is the best pound for pound player in the NBA rn and it’s not even close
__normas, , ,False,2018-03-18 19:56:54+00:00,Russell Westbrook automatically becomes the greatest PG of all time once he get a ring
TommyAldridge3,ColinCowherd, ,False,2018-03-18 19:56:53+00:00,"@ColinCowherd Russell Westbrook torched Toronto
at their house for 37 pts - 14 assists 
13 boards and 2 steals on 68 percent 
shooting! OKC has won 84 of RB’s
102 career triple doubles but you say
they don’t mean anything! It is very
OBVIOUS they do and knowledgeable 
basketball admire it!"
royceyoung,LesleyMcCaslin, ,True,2018-03-18 19:56:49+00:00,"Russell Westbrook postgame to @LesleyMcCaslin: ""I am a man on a mission. We've got to take care of business. This time of year, it's time to turn it up a notch."""
melocentric, , ,False,2018-03-25 23:56:25+00:00,Russell westbrook airballed a three and just blew an open dunk. How can you not love this guy?
FredKatz, , ,True,2018-03-25 23:55:38+00:00,Russell Westbrook and Paul George are a combined 2 of 14. And OKC is winning a game it was once trailing by 18. That's something.
AarDayburnin, ,Corvallis,False,2018-03-25 23:55:35+00:00,Russell Westbrook 100% looks like a sandwich
dlillard_live, , ,False,2018-03-25 23:54:17+00:00,"POR 44 OKC 43 Q2 4:19
Damian Lillard lost ball turnover (Russell Westbrook steals)
P:11 R:0 A:3 S:2 B:0 T:2
FD:19.5 DK:18.5"
